# This file is generated by MACS version 2.1.0.20150420,,,,,,,,,
# Command line: callpeak -t /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R3.q30.fixed.dedup.bam -c /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C3.q30.fixed.dedup.bam -f BAMPE -g mm -n Gran_KDctrl -q 0.05 --outdir /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/peaks -B,,,,,,,,,
# ARGUMENTS LIST:,,,,,,,,,
# name = Gran_KDctrl,,,,,,,,,
# format = BAMPE,,,,,,,,,
# ChIP-seq file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R3.q30.fixed.dedup.bam'],,,,,,,,,
# control file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C3.q30.fixed.dedup.bam'],,,,,,,,,
# effective genome size = 1.87e+09,,,,,,,,,
# band width = 300,,,,,,,,,
"# model fold = [5, 50]",,,,,,,,,
# qvalue cutoff = 5.00e-02,,,,,,,,,
# Larger dataset will be scaled towards smaller dataset.,,,,,,,,,
# Range for calculating regional lambda is: 1000 bps and 10000 bps,,,,,,,,,
# Broad region calling is off,,,,,,,,,
,,,,,,,,,
# fragment size is determined as 239 bps,,,,,,,,,
# total fragments in treatment: 14924358,,,,,,,,,
# fragments after filtering in treatment: 14173386,,,,,,,,,
# maximum duplicate fragments in treatment = 1,,,,,,,,,
# Redundant rate in treatment: 0.05,,,,,,,,,
# total fragments in control: 12259787,,,,,,,,,
# fragments after filtering in control: 11695760,,,,,,,,,
# maximum duplicate fragments in control = 1,,,,,,,,,
# Redundant rate in control: 0.05,,,,,,,,,
# d = 239,,,,,,,,,
chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,59294047,59295009,963,59294156,198,9.87998,1.6127,6.9991,Gran_KDctrl_peak_245
chr1,59538528,59540275,1748,59538881,236,20.2749,1.94937,16.93691,Gran_KDctrl_peak_246
chr1,59649966,59650508,543,59650492,15,5.82762,3.45161,3.22744,Gran_KDctrl_peak_247
chr1,59741733,59742055,323,59741794,100,5.52742,1.60818,2.95403,Gran_KDctrl_peak_248
chr1,59820186,59820998,813,59820286,151,9.25849,1.699,6.41379,Gran_KDctrl_peak_249
chr1,59952269,59952912,644,59952477,20,9.4376,4.53024,6.58226,Gran_KDctrl_peak_250
chr1,59969741,59971054,1314,59969784,243,16.58858,1.79253,13.39004,Gran_KDctrl_peak_251
chr1,59980065,59980520,456,59980274,18,5.32135,2.94424,2.76734,Gran_KDctrl_peak_252
chr1,60154516,60155871,1356,60155037,207,22.01724,2.12359,18.61863,Gran_KDctrl_peak_253
chr1,60237191,60237458,268,60237295,471,16.9077,1.51361,13.69682,Gran_KDctrl_peak_254
chr1,60400102,60400456,355,60400154,123,10.11576,1.86636,7.22034,Gran_KDctrl_peak_255
chr1,60466297,60467046,750,60466505,47,4.12718,1.77419,1.69812,Gran_KDctrl_peak_256
chr1,60623393,60623799,407,60623668,114,11.58093,2.02662,8.60782,Gran_KDctrl_peak_257
chr1,60802726,60803052,327,60803040,16,4.86926,2.9073,2.35631,Gran_KDctrl_peak_258
chr1,60860833,60861994,1162,60860885,17,5.44688,3.07831,2.87956,Gran_KDctrl_peak_259
chr1,60922005,60922692,688,60922178,31,14.1375,4.95872,11.0417,Gran_KDctrl_peak_260
chr1,60997362,60998627,1266,60998240,42,7.06964,2.39344,4.37249,Gran_KDctrl_peak_261
chr1,62098129,62098513,385,62098205,27,4.18228,2.13441,1.74061,Gran_KDctrl_peak_262
chr1,62329614,62330642,1029,62330373,64,8.16118,2.16061,5.38509,Gran_KDctrl_peak_263
chr1,62529812,62530081,270,62529822,78,3.95803,1.54022,1.54747,Gran_KDctrl_peak_264
chr1,62725363,62725613,251,62725420,36,8.72055,2.95705,5.91017,Gran_KDctrl_peak_265
chr1,62737751,62738002,252,62737930,15,8.97639,5.13611,6.1498,Gran_KDctrl_peak_266
chr1,62743485,62743741,257,62743732,20,5.14954,2.73968,2.60956,Gran_KDctrl_peak_267
chr1,62749624,62750329,706,62749858,53,6.8797,2.13973,4.19484,Gran_KDctrl_peak_268
chr1,62766754,62768631,1878,62768112,40,17.27462,4.95706,14.0494,Gran_KDctrl_peak_269
chr1,62771308,62772394,1087,62771625,17,8.38246,4.46695,5.59194,Gran_KDctrl_peak_270
chr1,63160105,63161269,1165,63160919,140,4.54901,1.42196,2.07149,Gran_KDctrl_peak_271
chr1,63177558,63177858,301,63177827,15,5.00026,3.0526,2.47407,Gran_KDctrl_peak_272
chr1,63223287,63223648,362,63223423,179,35.13113,2.95149,31.33913,Gran_KDctrl_peak_273
chr1,64098527,64099179,653,64098842,33,8.99916,3.17914,6.17046,Gran_KDctrl_peak_274
chr1,64122935,64123433,499,64122977,15,6.85003,3.97062,4.16696,Gran_KDctrl_peak_275
chr1,64125018,64125420,403,64125268,39,12.54439,3.74016,9.52206,Gran_KDctrl_peak_276
chr1,64168158,64168933,776,64168361,690,45.02954,1.8026,40.9934,Gran_KDctrl_peak_277
chr1,64240217,64240494,278,64240351,17,4.30152,2.59463,1.84747,Gran_KDctrl_peak_278
chr1,64245026,64245663,638,64245556,49,13.19083,3.34758,10.13809,Gran_KDctrl_peak_279
chr1,64347905,64348169,265,64348166,75,4.48431,1.61531,2.01424,Gran_KDctrl_peak_280
chr1,64384757,64385437,681,64385420,24,4.54011,2.3376,2.06458,Gran_KDctrl_peak_281
chr1,64579187,64579679,493,64579381,398,9.06007,1.37002,6.22756,Gran_KDctrl_peak_282
chr1,64663072,64664533,1462,64663901,96,19.60952,2.9293,16.29576,Gran_KDctrl_peak_283
chr1,64737293,64737635,343,64737359,448,13.9023,1.46259,10.81698,Gran_KDctrl_peak_284
chr1,64752128,64752869,742,64752245,20,7.41294,3.63392,4.68921,Gran_KDctrl_peak_285
chr1,64782524,64783279,756,64782942,41,6.27301,2.26151,3.63625,Gran_KDctrl_peak_286
chr1,64783579,64783894,316,64783888,52,4.19361,1.7353,1.75037,Gran_KDctrl_peak_287
chr1,64974203,64975294,1092,64974733,73,14.37403,2.79788,11.26812,Gran_KDctrl_peak_288
chr1,65135285,65135842,558,65135742,44,15.79194,4.20768,12.62541,Gran_KDctrl_peak_289
chr1,65136511,65137201,691,65137126,54,4.45606,1.75741,1.98767,Gran_KDctrl_peak_290
chr1,65154422,65155117,696,65154472,40,9.03157,2.86108,6.20043,Gran_KDctrl_peak_291
chr1,65158764,65160257,1494,65159120,66,26.49726,4.9799,22.9539,Gran_KDctrl_peak_292
chr1,65224231,65226654,2424,65224966,232,24.30027,2.11692,20.82602,Gran_KDctrl_peak_293
chr1,65274357,65274761,405,65274501,31,7.91244,2.99213,5.15526,Gran_KDctrl_peak_294
chr1,65277489,65278073,585,65277566,11,4.724,3.32717,2.22878,Gran_KDctrl_peak_295
chr1,66325981,66326357,377,66326325,48,5.47469,1.98937,2.90525,Gran_KDctrl_peak_296
chr1,66746899,66748320,1422,66747400,287,10.7114,1.5106,7.78457,Gran_KDctrl_peak_297
chr1,66862735,66864201,1467,66864116,494,53.19968,2.18054,48.96972,Gran_KDctrl_peak_298
chr1,66909342,66909981,640,66909843,103,19.31926,2.78408,16.01612,Gran_KDctrl_peak_299
chr1,69701831,69702199,369,69702105,13,4.55338,3.02016,2.07444,Gran_KDctrl_peak_300
chr1,69733815,69734303,489,69734063,143,22.7142,2.56508,19.29239,Gran_KDctrl_peak_301
chr1,71148822,71149631,810,71149570,367,16.06252,1.58306,12.88555,Gran_KDctrl_peak_302
chr1,71162388,71162791,404,71162605,20,12.50976,6.06612,9.4897,Gran_KDctrl_peak_303
chr1,71768973,71769778,806,71769714,24,10.0694,4.27543,7.17662,Gran_KDctrl_peak_304
chr1,71775648,71776422,775,71775691,34,11.95626,3.94279,8.96323,Gran_KDctrl_peak_305
chr1,71776709,71777125,417,71776900,23,9.35308,4.10442,6.50262,Gran_KDctrl_peak_306
chr1,71777656,71778438,783,71777736,56,9.1496,2.43392,6.31308,Gran_KDctrl_peak_307
chr1,71782279,71782549,271,71782395,19,7.58112,3.81575,4.84506,Gran_KDctrl_peak_308
chr1,71806818,71807131,314,71807075,11,5.61873,3.85208,3.03523,Gran_KDctrl_peak_309
chr1,71985136,71985396,261,71985333,51,5.58641,1.96608,3.00889,Gran_KDctrl_peak_310
chr1,71999512,72000081,570,71999814,16,4.24339,2.63432,1.79505,Gran_KDctrl_peak_311
chr1,72153420,72153837,418,72153423,58,4.64506,1.74972,2.15604,Gran_KDctrl_peak_312
chr1,72180578,72180958,381,72180895,12,3.97605,2.81363,1.56361,Gran_KDctrl_peak_313
chr1,72272532,72272801,270,72272587,44,8.37453,2.59219,5.58527,Gran_KDctrl_peak_314
chr1,72290500,72290991,492,72290531,121,8.66433,1.77163,5.8574,Gran_KDctrl_peak_315
chr1,72301194,72302247,1054,72301382,62,4.83458,1.74306,2.32881,Gran_KDctrl_peak_316
chr1,74171260,74172047,788,74171944,57,5.82147,1.92793,3.22232,Gran_KDctrl_peak_317
chr1,74200237,74200791,555,74200512,79,6.52164,1.81734,3.8642,Gran_KDctrl_peak_318
chr1,74201638,74203135,1498,74202180,103,20.85775,2.92649,17.49887,Gran_KDctrl_peak_319
chr1,74206359,74207264,906,74206389,25,5.4571,2.57712,2.88881,Gran_KDctrl_peak_320
chr1,74207992,74208444,453,74208130,13,7.2388,4.4941,4.52663,Gran_KDctrl_peak_321
chr1,74213400,74214010,611,74213886,73,25.65263,4.41688,22.13529,Gran_KDctrl_peak_322
chr1,74282999,74284495,1497,74283063,194,12.66582,1.75238,9.63765,Gran_KDctrl_peak_323
chr1,74296135,74296382,248,74296267,11,4.56511,3.23621,2.08465,Gran_KDctrl_peak_324
chr1,74350485,74350993,509,74350753,69,18.23186,3.43315,14.96986,Gran_KDctrl_peak_325
chr1,74421476,74422695,1220,74421739,98,14.13613,2.38,11.04058,Gran_KDctrl_peak_326
chr1,74433305,74433840,536,74433536,155,12.45251,1.87039,9.43599,Gran_KDctrl_peak_327
chr1,74437090,74438898,1809,74438141,175,18.60622,2.11018,15.33073,Gran_KDctrl_peak_328
chr1,74441283,74441595,313,74441483,51,11.89993,3.02496,8.90918,Gran_KDctrl_peak_329
chr1,74443224,74444985,1762,74444047,291,29.74521,2.10764,26.10292,Gran_KDctrl_peak_330
chr1,74552495,74552884,390,74552518,317,7.8999,1.38603,5.14441,Gran_KDctrl_peak_331
chr1,74634325,74634868,544,74634791,157,13.5179,1.9223,10.45009,Gran_KDctrl_peak_332
chr1,74758806,74759807,1002,74759248,25,12.05861,4.96047,9.06047,Gran_KDctrl_peak_333
chr1,74834746,74835395,650,74834980,14,6.63705,3.99842,3.97176,Gran_KDctrl_peak_334
chr1,75121251,75121842,592,75121565,276,59.76966,3.20473,55.39312,Gran_KDctrl_peak_335
chr1,75137653,75139705,2053,75139271,192,14.30221,1.83428,11.19923,Gran_KDctrl_peak_336
chr1,75165216,75165579,364,75165425,221,47.55849,3.16804,43.46479,Gran_KDctrl_peak_337
chr1,75176441,75177076,636,75176993,58,10.9023,2.6568,7.96325,Gran_KDctrl_peak_338
chr1,75188334,75189255,922,75188668,300,17.98349,1.72698,14.73061,Gran_KDctrl_peak_339
chr1,75209717,75209966,250,75209928,45,4.52804,1.86757,2.05361,Gran_KDctrl_peak_340
chr1,75214967,75215916,950,75215894,190,7.92679,1.53281,5.16818,Gran_KDctrl_peak_341
chr1,75233067,75233433,367,75233113,176,11.83458,1.76346,8.84755,Gran_KDctrl_peak_342
chr1,75248086,75248382,297,75248334,72,7.22931,1.95421,4.51865,Gran_KDctrl_peak_343
chr1,75314006,75314593,588,75314275,758,37.02909,1.65114,33.18798,Gran_KDctrl_peak_344
chr1,75518062,75518577,516,75518132,122,12.72348,2.05774,9.69277,Gran_KDctrl_peak_345
chr1,77210238,77210515,278,77210415,13,7.2388,4.4941,4.52663,Gran_KDctrl_peak_346
chr1,78485172,78485819,648,78485472,130,13.57857,2.06593,10.50823,Gran_KDctrl_peak_347
chr1,78654333,78654990,658,78654391,202,6.71048,1.45254,4.03816,Gran_KDctrl_peak_348
chr1,78699170,78699703,534,78699657,66,8.2142,2.14085,5.43556,Gran_KDctrl_peak_349
chr1,79667944,79668798,855,79668538,98,6.15732,1.67319,3.52997,Gran_KDctrl_peak_350
chr1,79707990,79708316,327,79708162,39,5.86963,2.22646,3.26443,Gran_KDctrl_peak_351
chr1,79748612,79749353,742,79748976,37,18.53233,5.71619,15.25966,Gran_KDctrl_peak_352
chr1,79758913,79759590,678,79759569,34,5.41806,2.25195,2.85596,Gran_KDctrl_peak_353
chr1,79772618,79772919,302,79772661,154,6.9819,1.55365,4.29007,Gran_KDctrl_peak_354
chr1,79845189,79845467,279,79845453,50,4.5014,1.80426,2.02987,Gran_KDctrl_peak_355
chr1,79854732,79855322,591,79855205,23,5.01576,2.53088,2.48771,Gran_KDctrl_peak_356
chr1,80164443,80164750,308,80164450,18,3.68227,2.29717,1.30446,Gran_KDctrl_peak_357
chr1,80337438,80337683,246,80337459,205,7.4971,1.48689,4.76755,Gran_KDctrl_peak_358
chr1,80398496,80398769,274,80398728,72,12.05423,2.52837,9.0564,Gran_KDctrl_peak_359
chr1,80448661,80449192,532,80448700,53,6.24514,2.04169,3.61087,Gran_KDctrl_peak_360
chr1,80609997,80610337,341,80610189,15,5.82762,3.45161,3.22744,Gran_KDctrl_peak_361
chr1,80627203,80627765,563,80627355,21,7.97328,3.76238,5.21017,Gran_KDctrl_peak_362
chr1,80632354,80634220,1867,80633856,21,8.99987,4.19732,6.17079,Gran_KDctrl_peak_363
chr1,80655985,80657109,1125,80656225,45,8.82836,2.64979,6.00988,Gran_KDctrl_peak_364
chr1,80661898,80662535,638,80661963,64,6.10971,1.89363,3.48657,Gran_KDctrl_peak_365
chr1,80710330,80710718,389,80710679,56,9.1496,2.43392,6.31308,Gran_KDctrl_peak_366
chr1,80712269,80712866,598,80712360,25,7.9597,3.39199,5.19811,Gran_KDctrl_peak_367
chr1,80781775,80782183,409,80781804,30,12.15972,4.37716,9.1563,Gran_KDctrl_peak_368
chr1,82287527,82287943,417,82287914,11,4.0916,2.96948,1.66917,Gran_KDctrl_peak_369
chr1,82313034,82313517,484,82313168,143,10.76509,1.81902,7.83496,Gran_KDctrl_peak_370
chr1,82721480,82721729,250,82721495,186,12.92817,1.78755,9.88733,Gran_KDctrl_peak_371
chr1,82792358,82793691,1334,82792908,33,5.02873,2.18761,2.49962,Gran_KDctrl_peak_372
chr1,82795079,82795686,608,82795630,46,6.03,2.11643,3.41286,Gran_KDctrl_peak_373
chr1,82835956,82836737,782,82836007,205,13.37964,1.75563,10.31806,Gran_KDctrl_peak_374
chr1,84238236,84238567,332,84238244,33,5.02873,2.18761,2.49962,Gran_KDctrl_peak_375
chr1,84242023,84242441,419,84242085,53,6.24514,2.04169,3.61087,Gran_KDctrl_peak_376
chr1,84247482,84247927,446,84247586,38,7.55723,2.61111,4.82315,Gran_KDctrl_peak_377
chr1,84314311,84314780,470,84314537,112,9.40017,1.87148,6.54764,Gran_KDctrl_peak_378
chr1,84359368,84359928,561,84359918,29,4.97301,2.28686,2.45081,Gran_KDctrl_peak_379
chr1,84835212,84836423,1212,84836124,156,17.42086,2.14761,14.18982,Gran_KDctrl_peak_380
chr1,84931191,84932457,1267,84932456,75,4.1373,1.57475,1.7012,Gran_KDctrl_peak_381
chr1,84936467,84936833,367,84936649,15,6.43664,3.75734,3.78562,Gran_KDctrl_peak_382
chr1,84954366,84955509,1144,84954469,88,9.51616,2.05001,6.65655,Gran_KDctrl_peak_383
chr1,84983713,84983974,262,84983820,17,7.20395,3.88306,4.49516,Gran_KDctrl_peak_384
chr1,85030754,85031127,374,85030766,22,5.09741,2.60771,2.56138,Gran_KDctrl_peak_385
chr1,87423165,87423693,529,87423284,15,8.15545,4.67334,5.37965,Gran_KDctrl_peak_386
chr1,87440524,87441427,904,87440559,135,7.38873,1.6306,4.6662,Gran_KDctrl_peak_387
chr1,87494995,87495433,439,87495409,33,6.24611,2.47735,3.61148,Gran_KDctrl_peak_388
chr1,87497132,87497841,710,87497587,163,26.86948,2.63674,23.31473,Gran_KDctrl_peak_389
chr1,87515457,87516146,690,87515867,20,10.45661,5.01681,7.54262,Gran_KDctrl_peak_390
chr1,87546728,87547096,369,87546807,23,5.33189,2.63457,2.77744,Gran_KDctrl_peak_391
chr1,87600001,87600641,641,87600348,229,17.30122,1.85481,14.07496,Gran_KDctrl_peak_392
chr1,87631461,87631700,240,87631469,26,4.54723,2.26766,2.06979,Gran_KDctrl_peak_393
chr1,87632217,87633264,1048,87632516,112,15.05783,2.31237,11.92222,Gran_KDctrl_peak_394
chr1,87648136,87648459,324,87648258,68,10.40317,2.38983,7.49267,Gran_KDctrl_peak_395
chr1,87689917,87691221,1305,87690029,159,20.13906,2.28327,16.80596,Gran_KDctrl_peak_396
chr1,87791094,87791811,718,87791130,42,7.06964,2.39344,4.37249,Gran_KDctrl_peak_397
chr1,87960925,87961460,536,87961190,164,45.48701,3.80058,41.44022,Gran_KDctrl_peak_398
chr1,88083346,88083647,302,88083392,22,5.0482,2.59098,2.51658,Gran_KDctrl_peak_399
chr1,88110907,88111600,694,88110925,29,6.33897,2.65472,3.69606,Gran_KDctrl_peak_400
chr1,88114653,88114946,294,88114859,12,6.41307,4.17309,3.76358,Gran_KDctrl_peak_401
chr1,88125466,88126253,788,88126209,34,8.27718,2.93956,5.49523,Gran_KDctrl_peak_402
chr1,88159700,88160728,1029,88160450,31,10.04038,3.60484,7.14969,Gran_KDctrl_peak_403
chr1,88255397,88256262,866,88256070,432,20.74182,1.62912,17.38719,Gran_KDctrl_peak_404
chr1,88295085,88296211,1127,88296053,79,25.87629,4.17153,22.35247,Gran_KDctrl_peak_405
chr1,88330818,88331284,467,88331106,160,4.28934,1.37212,1.83654,Gran_KDctrl_peak_406
chr1,88337243,88339556,2314,88337298,84,11.71686,2.31297,8.73575,Gran_KDctrl_peak_407
chr1,88368082,88368714,633,88368153,17,5.18761,2.96613,2.64382,Gran_KDctrl_peak_408
chr1,88369287,88369756,470,88369441,20,5.44041,2.84867,2.87409,Gran_KDctrl_peak_409
chr1,88383980,88384332,353,88384128,285,27.51351,2.05534,23.93923,Gran_KDctrl_peak_410
chr1,88388893,88389519,627,88389419,106,31.78495,3.95497,28.0845,Gran_KDctrl_peak_411
chr1,88397799,88398404,606,88398338,42,5.5897,2.10894,3.01193,Gran_KDctrl_peak_412
chr1,88400103,88401136,1034,88400885,137,15.30937,2.13551,12.1641,Gran_KDctrl_peak_413
chr1,88421681,88423995,2315,88423123,291,45.12933,2.5958,41.09061,Gran_KDctrl_peak_414
chr1,88424653,88425336,684,88424940,71,4.47016,1.63561,2.00095,Gran_KDctrl_peak_415
chr1,88478896,88479436,541,88479352,206,50.89402,3.49849,46.72079,Gran_KDctrl_peak_416
chr1,88932371,88932642,272,88932604,11,5.03114,3.505,2.50082,Gran_KDctrl_peak_417
chr1,89110450,89110895,446,89110520,187,19.58529,2.1014,16.27238,Gran_KDctrl_peak_418
chr1,89178398,89178800,403,89178464,22,11.02755,4.96169,8.08238,Gran_KDctrl_peak_419
chr1,89223466,89224167,702,89223539,165,3.98438,1.34526,1.57167,Gran_KDctrl_peak_420
chr1,89516822,89518402,1581,89516944,156,24.76049,2.57436,21.27121,Gran_KDctrl_peak_421
chr1,89521584,89522694,1111,89522687,47,3.74946,1.70938,1.36113,Gran_KDctrl_peak_422
chr1,89528926,89529231,306,89528967,11,5.03114,3.505,2.50082,Gran_KDctrl_peak_423
chr1,89534429,89535066,638,89534430,84,3.94114,1.51411,1.53291,Gran_KDctrl_peak_424
chr1,89554748,89555554,807,89554762,28,4.57065,2.21064,2.08975,Gran_KDctrl_peak_425
chr1,89555864,89556102,239,89556051,81,10.25213,2.19514,7.34973,Gran_KDctrl_peak_426
chr1,89652560,89652958,399,89652561,101,4.03787,1.46828,1.62205,Gran_KDctrl_peak_427
chr1,89726255,89726620,366,89726527,28,11.86533,4.49384,8.87643,Gran_KDctrl_peak_428
chr1,89749572,89750476,905,89749824,100,10.51335,2.04149,7.59594,Gran_KDctrl_peak_429
chr1,89751021,89751280,260,89751078,16,4.3351,2.67373,1.8758,Gran_KDctrl_peak_430
chr1,89797677,89798062,386,89797819,26,5.43017,2.52461,2.86541,Gran_KDctrl_peak_431
chr1,89856956,89857253,298,89857211,14,5.19813,3.24649,2.65328,Gran_KDctrl_peak_432
chr1,89943266,89944045,780,89943300,18,3.68227,2.29717,1.30446,Gran_KDctrl_peak_433
chr1,89991270,89991865,596,89991542,67,11.9584,2.61007,8.96527,Gran_KDctrl_peak_434
chr1,90120775,90121222,448,90120954,33,10.46441,3.58541,7.55,Gran_KDctrl_peak_435
chr1,90123893,90124216,324,90124067,21,7.09675,3.40912,4.39666,Gran_KDctrl_peak_436
chr1,90156583,90157172,590,90157095,28,7.05086,2.90624,4.35467,Gran_KDctrl_peak_437
chr1,90159215,90159583,369,90159229,20,4.60252,2.53898,2.11801,Gran_KDctrl_peak_438
chr1,90161543,90161867,325,90161665,23,3.73405,2.12377,1.34764,Gran_KDctrl_peak_439
chr1,90163689,90164590,902,90164006,48,16.56784,4.11538,13.37023,Gran_KDctrl_peak_440
chr1,90166196,90166618,423,90166448,16,5.61071,3.24338,3.03023,Gran_KDctrl_peak_441
chr1,90173137,90174290,1154,90174223,322,24.34727,1.87273,20.87111,Gran_KDctrl_peak_442
chr1,90174718,90175331,614,90174940,67,12.11801,2.6313,9.11645,Gran_KDctrl_peak_443
chr1,90179694,90181586,1893,90180438,38,9.77806,3.11689,6.90286,Gran_KDctrl_peak_444
chr1,90484013,90484355,343,90484103,194,12.46194,1.74289,9.44447,Gran_KDctrl_peak_445
chr1,90549564,90549831,268,90549605,14,4.6337,2.96747,2.14606,Gran_KDctrl_peak_446
chr1,90551375,90552236,862,90551569,115,15.10798,2.28863,11.97031,Gran_KDctrl_peak_447
chr1,90597431,90599047,1617,90598701,149,18.21549,2.23729,14.95435,Gran_KDctrl_peak_448
chr1,90601903,90602567,665,90602524,127,10.77284,1.89206,7.84238,Gran_KDctrl_peak_449
chr1,90966218,90966993,776,90966780,193,17.01716,1.95645,13.80169,Gran_KDctrl_peak_450
chr1,91131713,91132179,467,91132119,79,5.85307,1.74527,3.25002,Gran_KDctrl_peak_451
chr1,91351190,91351622,433,91351308,154,13.39513,1.92845,10.33261,Gran_KDctrl_peak_452
chr1,91471668,91472445,778,91471705,46,7.0969,2.30512,4.39666,Gran_KDctrl_peak_453
chr1,91476698,91477960,1263,91477954,76,5.50011,1.72544,2.92857,Gran_KDctrl_peak_454
chr1,91503344,91504052,709,91503348,28,4.20532,2.11304,1.76099,Gran_KDctrl_peak_455
chr1,91506735,91506974,240,91506738,18,4.15598,2.47876,1.7169,Gran_KDctrl_peak_456
chr1,91540471,91540875,405,91540875,64,3.76553,1.58573,1.37557,Gran_KDctrl_peak_457
chr1,92499730,92499981,252,92499973,126,6.78234,1.61665,4.10487,Gran_KDctrl_peak_458
chr1,92894826,92896074,1249,92895300,33,9.699,3.37007,6.82813,Gran_KDctrl_peak_459
chr1,92938231,92938489,259,92938288,43,7.0727,2.3692,4.3751,Gran_KDctrl_peak_460
chr1,92949340,92950498,1159,92949688,315,40.15986,2.34233,36.24063,Gran_KDctrl_peak_461
chr1,92952486,92953418,933,92953212,136,6.1272,1.54178,3.50174,Gran_KDctrl_peak_462
chr1,92953916,92954294,379,92954281,53,5.94791,1.99597,3.33626,Gran_KDctrl_peak_463
chr1,92959349,92960112,764,92959876,31,9.26327,3.3745,6.41779,Gran_KDctrl_peak_464
chr1,92961548,92961890,343,92961739,29,6.87772,2.80512,4.193,Gran_KDctrl_peak_465
chr1,92993037,92993332,296,92993253,17,6.24512,3.43417,3.61087,Gran_KDctrl_peak_466
chr1,92995524,92995911,388,92995684,29,5.39113,2.39761,2.83235,Gran_KDctrl_peak_467
chr1,93075807,93077158,1352,93075844,55,6.0215,1.98115,3.40485,Gran_KDctrl_peak_468
chr1,93083674,93083999,326,93083834,15,4.09393,2.63656,1.67104,Gran_KDctrl_peak_469
chr1,93104134,93104409,276,93104387,20,5.77173,2.97484,3.17639,Gran_KDctrl_peak_470
chr1,93116801,93117216,416,93117039,89,12.52547,2.3336,9.50406,Gran_KDctrl_peak_471
chr1,93146736,93147002,267,93146793,167,6.56578,1.50156,3.90479,Gran_KDctrl_peak_472
chr1,93195473,93195773,301,93195481,25,4.65503,2.33455,2.1651,Gran_KDctrl_peak_473
chr1,93294942,93295402,461,93295399,127,7.54805,1.66797,4.8147,Gran_KDctrl_peak_474
chr1,93309052,93310752,1701,93309900,158,15.13871,2.0085,11.99975,Gran_KDctrl_peak_475
chr1,93352864,93353254,391,93353040,57,20.01117,4.2833,16.68228,Gran_KDctrl_peak_476
chr1,93354904,93356121,1218,93355978,358,18.64953,1.66126,15.37185,Gran_KDctrl_peak_477
chr1,93436992,93437349,358,93437147,230,21.09375,1.99967,17.72688,Gran_KDctrl_peak_478
chr1,93883101,93883626,526,93883353,18,4.69751,2.69152,2.2047,Gran_KDctrl_peak_479
chr1,93944572,93945926,1355,93945638,108,16.97085,2.51069,13.75747,Gran_KDctrl_peak_480
chr1,93948671,93949093,423,93948992,141,19.13041,2.35177,15.83408,Gran_KDctrl_peak_481
chr1,93955281,93955704,424,93955434,30,6.30563,2.60361,3.66604,Gran_KDctrl_peak_482
chr1,94076884,94077530,647,94077148,587,51.12843,1.9982,46.94955,Gran_KDctrl_peak_483
chr1,94083723,94083972,250,94083888,18,5.32135,2.94424,2.76734,Gran_KDctrl_peak_484
chr1,94113033,94113638,606,94113488,43,5.30054,2.03692,2.74858,Gran_KDctrl_peak_485
chr1,94228291,94228693,403,94228369,29,10.4999,3.91383,7.58309,Gran_KDctrl_peak_486
chr1,94370369,94370710,342,94370466,265,5.3121,1.32369,2.75933,Gran_KDctrl_peak_487
chr1,94537800,94538593,794,94538550,135,8.11734,1.6794,5.34464,Gran_KDctrl_peak_488
chr1,94544545,94545469,925,94545124,63,17.85249,3.5958,14.60495,Gran_KDctrl_peak_489
chr1,94572483,94573135,653,94572598,53,6.8797,2.13973,4.19484,Gran_KDctrl_peak_490
chr1,94638468,94639201,734,94639042,79,10.55233,2.25115,7.63282,Gran_KDctrl_peak_491
chr1,94651839,94652164,326,94652016,36,6.6629,2.47721,3.99513,Gran_KDctrl_peak_492
chr1,94670973,94672032,1060,94671832,57,16.29013,3.57902,13.10341,Gran_KDctrl_peak_493
chr1,94727848,94729332,1485,94728127,275,64.80804,3.40819,60.32303,Gran_KDctrl_peak_494
chr1,94741613,94742041,429,94741860,50,10.68086,2.83873,7.75492,Gran_KDctrl_peak_495
chr1,94746157,94746960,804,94746727,58,7.02305,2.08728,4.32873,Gran_KDctrl_peak_496
chr1,94803500,94804095,596,94803981,467,85.96873,2.9075,81.0882,Gran_KDctrl_peak_497
chr1,94807300,94808387,1088,94807370,256,23.15047,1.99458,19.71368,Gran_KDctrl_peak_498
chr1,94817361,94817776,416,94817596,61,8.79985,2.29167,5.98372,Gran_KDctrl_peak_499
chr1,94830288,94831305,1018,94831154,672,121.33182,2.88758,115.79791,Gran_KDctrl_peak_500
chr1,94868663,94870223,1561,94868882,269,39.78707,2.52252,35.87722,Gran_KDctrl_peak_501
chr1,94910240,94910627,388,94910392,18,5.32135,2.94424,2.76734,Gran_KDctrl_peak_502
chr1,94935069,94935619,551,94935086,33,9.699,3.37007,6.82813,Gran_KDctrl_peak_503
chr1,94968858,94969145,288,94969072,32,7.83315,2.92019,5.08117,Gran_KDctrl_peak_504
chr1,95021699,95022036,338,95021984,37,7.1046,2.54416,4.40374,Gran_KDctrl_peak_505
