# This file is generated by MACS version 2.1.0.20150420,,,,,,,,,
# Command line: callpeak -t /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R2.q30.fixed.dedup.bam -c /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C2.q30.fixed.dedup.bam -f BAMPE -g mm -n CMP_KDctrl -q 0.05 --outdir /group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/peaks -B,,,,,,,,,
# ARGUMENTS LIST:,,,,,,,,,
# name = CMP_KDctrl,,,,,,,,,
# format = BAMPE,,,,,,,,,
# ChIP-seq file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/R2.q30.fixed.dedup.bam'],,,,,,,,,
# control file = ['/group/mcnerney-lab/imgruet/MI014/trimmed/2remdup/C2.q30.fixed.dedup.bam'],,,,,,,,,
# effective genome size = 1.87e+09,,,,,,,,,
# band width = 300,,,,,,,,,
"# model fold = [5, 50]",,,,,,,,,
# qvalue cutoff = 5.00e-02,,,,,,,,,
# Larger dataset will be scaled towards smaller dataset.,,,,,,,,,
# Range for calculating regional lambda is: 1000 bps and 10000 bps,,,,,,,,,
# Broad region calling is off,,,,,,,,,
,,,,,,,,,
# fragment size is determined as 235 bps,,,,,,,,,
# total fragments in treatment: 18288398,,,,,,,,,
# fragments after filtering in treatment: 17280844,,,,,,,,,
# maximum duplicate fragments in treatment = 1,,,,,,,,,
# Redundant rate in treatment: 0.06,,,,,,,,,
# total fragments in control: 14850457,,,,,,,,,
# fragments after filtering in control: 14040448,,,,,,,,,
# maximum duplicate fragments in control = 1,,,,,,,,,
# Redundant rate in control: 0.05,,,,,,,,,
# d = 235,,,,,,,,,
chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
chr1,80448667,80448969,303,80448777,89,15.01448,2.58274,10.90839,CMP_KDctrl_peak_245
chr1,80449428,80449726,299,80449434,18,4.28954,2.5307,1.54415,CMP_KDctrl_peak_246
chr1,80610132,80610926,795,80610148,20,4.50721,2.50455,1.72128,CMP_KDctrl_peak_247
chr1,80656293,80657111,819,80656293,57,3.99981,1.66443,1.31985,CMP_KDctrl_peak_248
chr1,80661898,80662504,607,80662028,117,7.50403,1.70252,4.25289,CMP_KDctrl_peak_249
chr1,80715502,80716028,527,80715509,22,6.1084,2.96035,3.05717,CMP_KDctrl_peak_250
chr1,80727031,80727289,259,80727255,13,4.22611,2.85442,1.49062,CMP_KDctrl_peak_251
chr1,80753776,80754425,650,80754025,152,8.71776,1.66368,5.30902,CMP_KDctrl_peak_252
chr1,80754865,80755144,280,80755096,161,6.04708,1.48203,3.0066,CMP_KDctrl_peak_253
chr1,80781558,80782051,494,80781960,69,3.99631,1.58811,1.31719,CMP_KDctrl_peak_254
chr1,82313233,82313470,238,82313251,190,5.41459,1.40043,2.47216,CMP_KDctrl_peak_255
chr1,82758173,82758512,340,82758496,47,4.45315,1.82988,1.67972,CMP_KDctrl_peak_256
chr1,82792670,82793122,453,82792684,25,5.20474,2.49996,2.2991,CMP_KDctrl_peak_257
chr1,84196188,84196519,332,84196330,32,6.11639,2.47973,3.06335,CMP_KDctrl_peak_258
chr1,84237652,84238131,480,84237969,35,12.06248,3.89475,8.26327,CMP_KDctrl_peak_259
chr1,84247597,84247932,336,84247646,87,10.73282,2.17901,7.08191,CMP_KDctrl_peak_260
chr1,84718872,84720285,1414,84719672,29,6.20351,2.61741,3.13732,CMP_KDctrl_peak_261
chr1,84931415,84932318,904,84932279,75,5.62812,1.74642,2.6512,CMP_KDctrl_peak_262
chr1,84954903,84955509,607,84955226,45,5.20069,1.98668,2.29557,CMP_KDctrl_peak_263
chr1,87440632,87441423,792,87441374,90,13.32116,2.39955,9.3875,CMP_KDctrl_peak_264
chr1,87515694,87516063,370,87515866,20,6.08244,3.09519,3.03644,CMP_KDctrl_peak_265
chr1,87629074,87629551,478,87629367,97,6.02002,1.66533,2.983,CMP_KDctrl_peak_266
chr1,87631500,87631867,368,87631767,78,7.69281,1.95155,4.41841,CMP_KDctrl_peak_267
chr1,87632595,87633149,555,87632595,149,4.06232,1.37225,1.36491,CMP_KDctrl_peak_268
chr1,87648325,87649050,726,87648325,150,4.32501,1.38922,1.57401,CMP_KDctrl_peak_269
chr1,87676224,87676565,342,87676465,80,11.72667,2.36625,7.96333,CMP_KDctrl_peak_270
chr1,87696487,87696954,468,87696570,17,8.28047,4.41504,4.92693,CMP_KDctrl_peak_271
chr1,87791738,87792170,433,87792158,159,6.52432,1.51491,3.41053,CMP_KDctrl_peak_272
chr1,87885417,87885716,300,87885525,20,6.08244,3.09519,3.03644,CMP_KDctrl_peak_273
chr1,87934916,87935236,321,87934974,41,5.40222,2.09192,2.4616,CMP_KDctrl_peak_274
chr1,87942555,87942848,294,87942636,42,4.52268,1.90782,1.73438,CMP_KDctrl_peak_275
chr1,87960983,87961472,490,87961192,187,14.65448,1.86704,10.58374,CMP_KDctrl_peak_276
chr1,88083341,88083662,322,88083542,41,11.96428,3.47765,8.17484,CMP_KDctrl_peak_277
chr1,88087092,88087704,613,88087615,52,10.35655,2.72328,6.74941,CMP_KDctrl_peak_278
chr1,88114687,88114937,251,88114763,24,4.64797,2.37084,1.83914,CMP_KDctrl_peak_279
chr1,88125594,88126314,721,88126177,46,4.16503,1.79176,1.4388,CMP_KDctrl_peak_280
chr1,88203966,88204552,587,88203984,23,6.6645,3.08906,3.53,CMP_KDctrl_peak_281
chr1,88239247,88240416,1170,88239255,24,5.3791,2.59996,2.44143,CMP_KDctrl_peak_282
chr1,88240825,88241729,905,88241148,65,14.4997,3.01048,10.44585,CMP_KDctrl_peak_283
chr1,88243650,88245001,1352,88243701,22,6.1084,2.96035,3.05717,CMP_KDctrl_peak_284
chr1,88255647,88255961,315,88255960,313,4.14233,1.24563,1.42163,CMP_KDctrl_peak_285
chr1,88275177,88276341,1165,88276023,28,7.42016,3.01595,4.18002,CMP_KDctrl_peak_286
chr1,88338280,88339130,851,88339119,101,7.88026,1.80897,4.57721,CMP_KDctrl_peak_287
chr1,88353576,88353858,283,88353834,10,4.11623,3.08746,1.39922,CMP_KDctrl_peak_288
chr1,88367446,88367712,267,88367502,46,8.14136,2.49384,4.80619,CMP_KDctrl_peak_289
chr1,88389021,88389457,437,88389057,70,7.46689,2.00214,4.22101,CMP_KDctrl_peak_290
chr1,88397883,88398298,416,88398298,61,3.98948,1.63486,1.31081,CMP_KDctrl_peak_291
chr1,88400220,88400985,766,88400886,216,11.01215,1.62779,7.32888,CMP_KDctrl_peak_292
chr1,88428351,88428962,612,88428884,78,5.64729,1.72916,2.66781,CMP_KDctrl_peak_293
chr1,88466074,88466461,388,88466232,32,8.29031,3.04251,4.93544,CMP_KDctrl_peak_294
chr1,88566388,88566902,515,88566620,23,5.73753,2.76984,2.74161,CMP_KDctrl_peak_295
chr1,89008454,89008757,304,89008636,39,11.54423,3.48988,7.80114,CMP_KDctrl_peak_296
chr1,89083542,89083787,246,89083787,32,4.19205,2.01405,1.46196,CMP_KDctrl_peak_297
chr1,89110513,89110835,323,89110513,165,4.28266,1.36494,1.53859,CMP_KDctrl_peak_298
chr1,89178480,89179189,710,89178797,31,9.10295,3.32795,5.64616,CMP_KDctrl_peak_299
chr1,89223538,89224058,521,89223539,127,4.42568,1.43818,1.659,CMP_KDctrl_peak_300
chr1,89521594,89521938,345,89521895,48,7.43591,2.32207,4.19383,CMP_KDctrl_peak_301
chr1,89662600,89662891,292,89662786,27,6.15174,2.69227,3.0926,CMP_KDctrl_peak_302
chr1,89745699,89746125,427,89746103,64,4.32205,1.66009,1.57128,CMP_KDctrl_peak_303
chr1,89991030,89991619,590,89991537,87,15.9995,2.7173,11.79648,CMP_KDctrl_peak_304
chr1,90030808,90031385,578,90031324,49,5.33324,1.95192,2.40522,CMP_KDctrl_peak_305
chr1,90472888,90473184,297,90472929,30,4.48338,2.13224,1.70251,CMP_KDctrl_peak_306
chr1,90483960,90484231,272,90484175,196,8.94632,1.5721,5.51015,CMP_KDctrl_peak_307
chr1,90532037,90532785,749,90532414,21,7.85617,3.71423,4.5559,CMP_KDctrl_peak_308
chr1,90551541,90551992,452,90551808,105,28.27359,3.61219,23.08905,CMP_KDctrl_peak_309
chr1,90598333,90598971,639,90598701,142,5.62373,1.49315,2.64712,CMP_KDctrl_peak_310
chr1,90601950,90602477,528,90602472,67,4.86508,1.70984,2.01361,CMP_KDctrl_peak_311
chr1,90966259,90966624,366,90966624,205,3.98844,1.30441,1.31004,CMP_KDctrl_peak_312
chr1,91131764,91132179,416,91132173,68,5.12267,1.73498,2.22824,CMP_KDctrl_peak_313
chr1,91471802,91472162,361,91472124,46,8.14136,2.49384,4.80619,CMP_KDctrl_peak_314
chr1,91476848,91477682,835,91476877,78,8.01467,1.98643,4.69627,CMP_KDctrl_peak_315
chr1,91540547,91540856,310,91540852,88,5.23444,1.63185,2.32344,CMP_KDctrl_peak_316
chr1,91826889,91827763,875,91827759,56,4.59565,1.76007,1.79546,CMP_KDctrl_peak_317
chr1,91836336,91836591,256,91836587,28,4.03988,2.06912,1.35092,CMP_KDctrl_peak_318
chr1,92825005,92825272,268,92825251,20,4.50721,2.50455,1.72128,CMP_KDctrl_peak_319
chr1,92870178,92870866,689,92870182,33,5.66833,2.33859,2.68512,CMP_KDctrl_peak_320
chr1,92895113,92895414,302,92895341,58,5.40066,1.85711,2.4605,CMP_KDctrl_peak_321
chr1,92895870,92896684,815,92896088,35,10.14142,3.36782,6.55944,CMP_KDctrl_peak_322
chr1,92930611,92931217,607,92931216,75,5.22438,1.70049,2.31578,CMP_KDctrl_peak_323
chr1,92949743,92950304,562,92949743,206,4.77809,1.3475,1.94826,CMP_KDctrl_peak_324
chr1,93075856,93076860,1005,93076592,67,4.26771,1.63398,1.52593,CMP_KDctrl_peak_325
chr1,93077694,93077966,273,93077966,19,4.04358,2.38529,1.35205,CMP_KDctrl_peak_326
chr1,93083931,93084662,732,93084174,93,5.10667,1.59736,2.21454,CMP_KDctrl_peak_327
chr1,93127682,93128303,622,93127936,29,6.73842,2.76592,3.59488,CMP_KDctrl_peak_328
chr1,93154545,93154994,450,93154706,50,7.32208,2.26276,4.09617,CMP_KDctrl_peak_329
chr1,93310020,93310502,483,93310041,164,5.9084,1.46815,2.88699,CMP_KDctrl_peak_330
chr1,93334416,93334688,273,93334437,31,5.25775,2.29831,2.34371,CMP_KDctrl_peak_331
chr1,93353018,93353317,300,93353178,77,9.86223,2.19953,6.31428,CMP_KDctrl_peak_332
chr1,93945079,93945606,528,93945537,60,13.14082,2.94791,9.22467,CMP_KDctrl_peak_333
chr1,94112846,94113924,1079,94113443,88,7.58926,1.86309,4.32803,CMP_KDctrl_peak_334
chr1,94228365,94228692,328,94228369,97,5.29033,1.59847,2.36894,CMP_KDctrl_peak_335
chr1,94280505,94281055,551,94280511,35,4.28214,1.97465,1.53812,CMP_KDctrl_peak_336
chr1,94370135,94370751,617,94370374,267,4.34555,1.27851,1.58974,CMP_KDctrl_peak_337
chr1,94537948,94538477,530,94538473,129,6.92353,1.6172,3.75347,CMP_KDctrl_peak_338
chr1,94544610,94545440,831,94544825,122,8.7672,1.77467,5.35242,CMP_KDctrl_peak_339
chr1,94548731,94549205,475,94549202,79,4.28879,1.57335,1.54393,CMP_KDctrl_peak_340
chr1,94572570,94573167,598,94572902,143,10.76824,1.81921,7.11304,CMP_KDctrl_peak_341
chr1,94604766,94605250,485,94604984,44,6.89435,2.31222,3.72903,CMP_KDctrl_peak_342
chr1,94622974,94623573,600,94623119,32,13.48311,4.61284,9.53071,CMP_KDctrl_peak_343
chr1,94626557,94626861,305,94626800,13,5.9015,3.73559,2.88095,CMP_KDctrl_peak_344
chr1,94628386,94628961,576,94628770,28,4.45319,2.17916,1.67972,CMP_KDctrl_peak_345
chr1,94638576,94639147,572,94639069,130,10.7176,1.87346,7.06863,CMP_KDctrl_peak_346
chr1,94671565,94672064,500,94671618,73,10.53479,2.32926,6.90673,CMP_KDctrl_peak_347
chr1,94698846,94699123,278,94699101,20,6.37843,3.21172,3.28503,CMP_KDctrl_peak_348
chr1,94702520,94702836,317,94702660,25,7.82759,3.34649,4.5316,CMP_KDctrl_peak_349
chr1,94727888,94728860,973,94728198,180,11.89559,1.75463,8.11324,CMP_KDctrl_peak_350
chr1,94803645,94804016,372,94803946,309,32.2753,2.13098,26.91859,CMP_KDctrl_peak_351
chr1,94807416,94807970,555,94807419,175,4.797,1.38413,1.95679,CMP_KDctrl_peak_352
chr1,94830937,94831229,293,94831221,427,6.79956,1.29123,3.64815,CMP_KDctrl_peak_353
chr1,94868743,94869468,726,94868882,118,21.75695,2.77733,17.03559,CMP_KDctrl_peak_354
chr1,94925902,94926320,419,94926181,26,9.2958,3.77414,5.81801,CMP_KDctrl_peak_355
chr1,94968013,94968249,237,94968115,220,14.87671,1.78112,10.78577,CMP_KDctrl_peak_356
chr1,94977751,94978462,712,94977764,52,4.90784,1.84715,2.04844,CMP_KDctrl_peak_357
chr1,94999129,95000053,925,94999442,27,14.55306,5.70883,10.4923,CMP_KDctrl_peak_358
chr1,95132122,95132819,698,95132355,139,7.20324,1.60633,3.99317,CMP_KDctrl_peak_359
chr1,95239540,95240049,510,95239555,347,11.69791,1.4818,7.93845,CMP_KDctrl_peak_360
chr1,95299912,95300222,311,95300133,27,6.88725,2.91196,3.72381,CMP_KDctrl_peak_361
chr1,95341542,95342216,675,95342215,244,4.62057,1.30691,1.81643,CMP_KDctrl_peak_362
chr1,95375065,95375423,359,95375133,654,35.55719,1.7002,30.1023,CMP_KDctrl_peak_363
chr1,95403807,95404048,242,95403812,68,5.57062,1.79039,2.6002,CMP_KDctrl_peak_364
chr1,95408290,95408575,286,95408575,440,4.03408,1.1991,1.34653,CMP_KDctrl_peak_365
chr1,95531743,95532218,476,95532213,280,4.799,1.29125,1.95856,CMP_KDctrl_peak_366
chr1,95651199,95651816,618,95651476,419,6.13128,1.27419,3.0762,CMP_KDctrl_peak_367
chr1,95661371,95661644,274,95661599,37,5.68598,2.23526,2.6977,CMP_KDctrl_peak_368
chr1,95700551,95700845,295,95700557,738,14.41262,1.34833,10.36656,CMP_KDctrl_peak_369
chr1,95714298,95714793,496,95714736,34,8.72436,3.05364,5.31464,CMP_KDctrl_peak_370
chr1,95721865,95722196,332,95721994,330,22.97284,1.81942,18.15223,CMP_KDctrl_peak_371
chr1,95931645,95931962,318,95931936,540,9.87549,1.32671,6.32608,CMP_KDctrl_peak_372
chr1,95975222,95975717,496,95975715,125,5.00759,1.48771,2.13004,CMP_KDctrl_peak_373
chr1,97277422,97277692,271,97277531,17,6.52951,3.56485,3.41486,CMP_KDctrl_peak_374
chr1,97346160,97346729,570,97346497,28,4.09162,2.08284,1.38857,CMP_KDctrl_peak_375
chr1,97469375,97469971,597,97469716,120,7.05915,1.65751,3.86716,CMP_KDctrl_peak_376
chr1,97494986,97495425,440,97494994,85,4.56642,1.57684,1.77024,CMP_KDctrl_peak_377
chr1,98756585,98757413,829,98757020,80,11.34307,2.32447,7.62343,CMP_KDctrl_peak_378
chr1,98767569,98768284,716,98767575,44,7.29883,2.38772,4.07686,CMP_KDctrl_peak_379
chr1,98915874,98916168,295,98915947,18,5.43624,2.99172,2.49002,CMP_KDctrl_peak_380
chr1,98935661,98935932,272,98935667,20,4.28149,2.42361,1.53789,CMP_KDctrl_peak_381
chr1,99557864,99558511,648,99558287,230,8.94632,1.51588,5.51015,CMP_KDctrl_peak_382
chr1,99615056,99615304,249,99615239,77,4.02903,1.55281,1.34198,CMP_KDctrl_peak_383
chr1,99665881,99666509,629,99666505,252,4.91395,1.31505,2.05292,CMP_KDctrl_peak_384
chr1,99678368,99678653,286,99678466,37,5.68598,2.23526,2.6977,CMP_KDctrl_peak_385
chr1,99986164,99986424,261,99986367,14,6.50429,3.92665,3.39306,CMP_KDctrl_peak_386
chr1,107067022,107067268,247,107067045,75,10.84155,2.33654,7.17907,CMP_KDctrl_peak_387
chr1,107559864,107560186,323,107560156,286,7.61911,1.40061,4.35341,CMP_KDctrl_peak_388
chr1,107620013,107620292,280,107620287,15,4.91908,3.01445,2.05652,CMP_KDctrl_peak_389
chr1,107861145,107861963,819,107861955,127,5.8394,1.54501,2.82758,CMP_KDctrl_peak_390
chr1,107868458,107868698,241,107868474,53,4.23922,1.7333,1.50135,CMP_KDctrl_peak_391
chr1,107887604,107888066,463,107887604,181,3.99406,1.32764,1.31514,CMP_KDctrl_peak_392
chr1,108048689,108048937,249,108048697,83,6.21496,1.75843,3.14725,CMP_KDctrl_peak_393
chr1,108176162,108176516,355,108176429,12,5.50756,3.64881,2.547,CMP_KDctrl_peak_394
chr1,108213474,108213744,271,108213737,80,5.24947,1.67406,2.33658,CMP_KDctrl_peak_395
chr1,108321924,108322280,357,108321929,40,5.05176,2.04211,2.16776,CMP_KDctrl_peak_396
chr1,108451039,108451273,235,108451215,20,6.37843,3.21172,3.28503,CMP_KDctrl_peak_397
chr1,108509149,108509405,257,108509405,29,4.11409,2.06346,1.39922,CMP_KDctrl_peak_398
chr1,108599316,108599757,442,108599496,21,13.12102,6.17492,9.20688,CMP_KDctrl_peak_399
chr1,108655543,108656207,665,108656204,275,5.58559,1.32837,2.61384,CMP_KDctrl_peak_400
chr1,108779559,108779948,390,108779753,30,5.36841,2.35779,2.4323,CMP_KDctrl_peak_401
chr1,108780221,108780477,257,108780395,46,7.47935,2.3737,4.2316,CMP_KDctrl_peak_402
chr1,108879967,108880486,520,108880471,49,4.78886,1.86243,1.95516,CMP_KDctrl_peak_403
chr1,109344031,109344309,279,109344054,71,5.25539,1.7301,2.34215,CMP_KDctrl_peak_404
chr1,109425229,109425498,270,109425338,41,7.60469,2.52727,4.34154,CMP_KDctrl_peak_405
chr1,120217555,120217849,295,120217799,72,6.93521,1.91993,3.76388,CMP_KDctrl_peak_406
chr1,120231535,120232065,531,120231855,73,7.56485,1.98347,4.30582,CMP_KDctrl_peak_407
chr1,120264835,120265430,596,120264892,20,5.66888,2.93544,2.68512,CMP_KDctrl_peak_408
chr1,120276809,120277292,484,120277129,28,16.04149,6.18025,11.8339,CMP_KDctrl_peak_409
chr1,120284861,120285812,952,120285793,265,11.08792,1.55134,7.39681,CMP_KDctrl_peak_410
chr1,120355658,120356057,400,120356033,305,11.1022,1.50394,7.40966,CMP_KDctrl_peak_411
chr1,121353509,121353751,243,121353636,23,5.73753,2.76984,2.74161,CMP_KDctrl_peak_412
chr1,121431195,121431443,249,121431197,92,4.24685,1.51691,1.50766,CMP_KDctrl_peak_413
chr1,121952840,121953188,349,121952934,17,4.1087,2.51609,1.39922,CMP_KDctrl_peak_414
chr1,122018760,122019629,870,122019618,60,6.86248,2.03853,3.70219,CMP_KDctrl_peak_415
chr1,123405133,123405454,322,123405335,30,9.90284,3.63844,6.34962,CMP_KDctrl_peak_416
chr1,127242131,127242601,471,127242246,34,9.38867,3.2269,5.89846,CMP_KDctrl_peak_417
chr1,127323153,127323696,544,127323389,81,14.27173,2.63206,10.23871,CMP_KDctrl_peak_418
chr1,127331497,127331771,275,127331767,238,4.14068,1.28718,1.42017,CMP_KDctrl_peak_419
chr1,127367605,127368018,414,127367657,68,4.31398,1.63385,1.56426,CMP_KDctrl_peak_420
chr1,127370180,127370887,708,127370182,79,4.46095,1.59262,1.68613,CMP_KDctrl_peak_421
chr1,127473492,127473794,303,127473757,22,4.01598,2.24809,1.33369,CMP_KDctrl_peak_422
chr1,129103184,129103937,754,129103858,77,12.13128,2.45517,8.32396,CMP_KDctrl_peak_423
chr1,129118236,129118639,404,129118620,20,4.28149,2.42361,1.53789,CMP_KDctrl_peak_424
chr1,129218434,129218824,391,129218501,44,12.23075,3.38145,8.41058,CMP_KDctrl_peak_425
chr1,129305897,129306302,406,129306248,28,10.6349,4.0537,6.99486,CMP_KDctrl_peak_426
chr1,129999066,129999680,615,129999664,371,4.4427,1.2346,1.67147,CMP_KDctrl_peak_427
chr1,129999975,130000487,513,129999981,214,4.32969,1.31574,1.57812,CMP_KDctrl_peak_428
chr1,130313419,130313887,469,130313848,181,13.24613,1.81857,9.31913,CMP_KDctrl_peak_429
chr1,130344017,130344258,242,130344020,126,5.34006,1.5105,2.41076,CMP_KDctrl_peak_430
chr1,130356908,130357845,938,130357561,36,6.07696,2.3463,3.03275,CMP_KDctrl_peak_431
chr1,130359418,130359688,271,130359481,20,5.75557,2.96864,2.75597,CMP_KDctrl_peak_432
chr1,130403513,130403971,459,130403692,59,5.44042,1.8527,2.49284,CMP_KDctrl_peak_433
chr1,130445032,130446184,1153,130445471,63,8.94529,2.27941,5.50919,CMP_KDctrl_peak_434
chr1,130464194,130464683,490,130464365,35,10.70722,3.51874,7.05912,CMP_KDctrl_peak_435
chr1,130466751,130467574,824,130467070,89,11.10923,2.19509,7.41585,CMP_KDctrl_peak_436
chr1,130488813,130489191,379,130488962,184,7.93994,1.54461,4.62979,CMP_KDctrl_peak_437
chr1,130510476,130510726,251,130510701,35,6.06779,2.37271,3.02506,CMP_KDctrl_peak_438
chr1,130511178,130512027,850,130511567,182,24.48077,2.36712,19.54364,CMP_KDctrl_peak_439
chr1,130609192,130609690,499,130609622,125,4.59794,1.45598,1.79695,CMP_KDctrl_peak_440
chr1,130643851,130644122,272,130644010,47,7.30017,2.31967,4.07758,CMP_KDctrl_peak_441
chr1,130683635,130683993,359,130683704,103,7.08887,1.73109,3.89322,CMP_KDctrl_peak_442
chr1,130721767,130722117,351,130722052,35,7.49619,2.70516,4.24608,CMP_KDctrl_peak_443
chr1,130729448,130729852,405,130729762,127,8.34986,1.72432,4.9883,CMP_KDctrl_peak_444
chr1,131221239,131221553,315,131221495,24,5.93087,2.77774,2.90562,CMP_KDctrl_peak_445
chr1,132444965,132445326,362,132445016,42,6.08842,2.20388,3.0407,CMP_KDctrl_peak_446
chr1,132612260,132612585,326,132612458,179,12.71485,1.79859,8.84279,CMP_KDctrl_peak_447
chr1,132772009,132772479,471,132772307,14,5.00744,3.15122,2.12991,CMP_KDctrl_peak_448
chr1,132915828,132916479,652,132916204,29,10.34117,3.86133,6.73584,CMP_KDctrl_peak_449
chr1,132917750,132918323,574,132917750,57,4.20439,1.69435,1.47223,CMP_KDctrl_peak_450
chr1,132969015,132969612,598,132969236,89,18.49559,2.94706,14.06477,CMP_KDctrl_peak_451
chr1,132975493,132975888,396,132975852,23,5.6829,2.75148,2.69541,CMP_KDctrl_peak_452
chr1,132980444,132980993,550,132980937,116,12.10416,2.0526,8.30044,CMP_KDctrl_peak_453
chr1,132986290,132986931,642,132986536,56,4.15894,1.69562,1.43557,CMP_KDctrl_peak_454
chr1,132992863,132993373,511,132993373,95,4.09686,1.49201,1.39302,CMP_KDctrl_peak_455
chr1,132993715,132994328,614,132994312,190,7.32508,1.50209,4.09803,CMP_KDctrl_peak_456
chr1,133007146,133007424,279,133007419,70,5.21111,1.73168,2.30392,CMP_KDctrl_peak_457
chr1,133034610,133035576,967,133034960,169,4.55193,1.37692,1.75731,CMP_KDctrl_peak_458
chr1,133036235,133036497,263,133036253,58,6.20944,1.97169,3.14254,CMP_KDctrl_peak_459
chr1,133095055,133096678,1624,133096676,155,4.19865,1.37303,1.46776,CMP_KDctrl_peak_460
chr1,133134991,133135288,298,133135232,15,6.76135,3.92448,3.6144,CMP_KDctrl_peak_461
chr1,133142772,133143105,334,133142930,38,7.83506,2.67232,4.53822,CMP_KDctrl_peak_462
chr1,133173274,133173594,321,133173555,68,8.01384,2.09087,4.69554,CMP_KDctrl_peak_463
chr1,133182960,133184098,1139,133183683,58,9.31894,2.41952,5.83824,CMP_KDctrl_peak_464
chr1,133221553,133221935,383,133221644,23,12.64885,5.54758,8.7839,CMP_KDctrl_peak_465
chr1,133257416,133257749,334,133257553,22,8.53039,3.88306,5.14674,CMP_KDctrl_peak_466
chr1,133275121,133275369,249,133275297,13,6.25113,3.92949,3.17474,CMP_KDctrl_peak_467
chr1,133275851,133276190,340,133275999,15,5.24517,3.16876,2.33272,CMP_KDctrl_peak_468
chr1,133334935,133335779,845,133335258,41,7.32429,2.47055,4.09733,CMP_KDctrl_peak_469
chr1,133366994,133367416,423,133367353,24,5.3791,2.59996,2.44143,CMP_KDctrl_peak_470
chr1,133423247,133423597,351,133423591,161,5.39534,1.44185,2.45594,CMP_KDctrl_peak_471
chr1,133457457,133458092,636,133457507,42,10.45519,3.08835,6.83677,CMP_KDctrl_peak_472
chr1,133462673,133462954,282,133462825,173,7.44791,1.5398,4.20418,CMP_KDctrl_peak_473
chr1,133534710,133535503,794,133534857,79,10.96046,2.29577,7.28412,CMP_KDctrl_peak_474
chr1,133631387,133631715,329,133631668,32,6.59587,2.59996,3.47056,CMP_KDctrl_peak_475
chr1,133763114,133764107,994,133763861,102,4.11873,1.47302,1.40154,CMP_KDctrl_peak_476
chr1,133807053,133807650,598,133807053,170,4.06951,1.34481,1.37059,CMP_KDctrl_peak_477
chr1,133904177,133904902,726,133904550,180,5.22909,1.40308,2.31901,CMP_KDctrl_peak_478
chr1,134333827,134334229,403,134334156,36,5.67717,2.25818,2.69071,CMP_KDctrl_peak_479
chr1,134730687,134730980,294,134730816,30,6.68176,2.70466,3.54523,CMP_KDctrl_peak_480
chr1,134735126,134735476,351,134735133,19,5.12819,2.79566,2.23195,CMP_KDctrl_peak_481
chr1,134929791,134930924,1134,134930471,45,4.37211,1.83997,1.61359,CMP_KDctrl_peak_482
chr1,134942794,134943156,363,134942826,49,7.31279,2.28067,4.08808,CMP_KDctrl_peak_483
chr1,135142672,135143070,399,135142815,21,4.01819,2.28797,1.33485,CMP_KDctrl_peak_484
chr1,135203631,135204099,469,135204071,39,6.08578,2.27071,3.03865,CMP_KDctrl_peak_485
chr1,135282340,135282902,563,135282348,52,4.90784,1.84715,2.04844,CMP_KDctrl_peak_486
chr1,135697707,135698032,326,135697837,178,6.52074,1.47931,3.40746,CMP_KDctrl_peak_487
chr1,135760033,135760406,374,135760318,74,12.59484,2.55901,8.73483,CMP_KDctrl_peak_488
chr1,135783074,135783325,252,135783147,23,5.4287,2.66663,2.48451,CMP_KDctrl_peak_489
chr1,135792376,135792981,606,135792972,39,5.3576,2.12242,2.42356,CMP_KDctrl_peak_490
chr1,135805207,135805829,623,135805368,24,6.2579,2.88526,3.1803,CMP_KDctrl_peak_491
chr1,135974346,135974881,536,135974355,62,7.87119,2.14957,4.56929,CMP_KDctrl_peak_492
chr1,136078840,136079094,255,136078923,18,7.82225,4.04913,4.529,CMP_KDctrl_peak_493
chr1,136199259,136199800,542,136199517,53,7.01006,2.15996,3.82711,CMP_KDctrl_peak_494
chr1,136258298,136258559,262,136258516,101,6.79387,1.71537,3.64323,CMP_KDctrl_peak_495
chr1,136302295,136302842,548,136302519,89,4.42143,1.54555,1.65544,CMP_KDctrl_peak_496
chr1,136316232,136317031,800,136316848,69,13.70869,2.79995,9.73438,CMP_KDctrl_peak_497
chr1,136390460,136391709,1250,136391198,118,4.69522,1.48036,1.87792,CMP_KDctrl_peak_498
chr1,136409853,136410383,531,136410150,19,7.19855,3.64754,3.98977,CMP_KDctrl_peak_499
chr1,136453026,136453485,460,136453469,72,7.31987,1.96477,4.09449,CMP_KDctrl_peak_500
chr1,136457386,136457794,409,136457630,32,4.87853,2.17763,2.02364,CMP_KDctrl_peak_501
chr1,136533442,136533724,283,136533445,20,5.05047,2.70293,2.16686,CMP_KDctrl_peak_502
chr1,136595310,136595855,546,136595685,23,8.24908,3.67054,4.90007,CMP_KDctrl_peak_503
chr1,136600103,136600399,297,136600318,22,5.4914,2.74308,2.53683,CMP_KDctrl_peak_504
chr1,136681246,136681920,675,136681494,32,21.69063,7.89173,16.97573,CMP_KDctrl_peak_505
chr1,137027110,137027649,540,137027379,42,7.00235,2.38031,3.82041,CMP_KDctrl_peak_506
